incidence_id,country_id,year_id,source_group,disease_id,denominator,incidence_rate
415,2.0,1989,COUNTRIES,12,"per 1,000,000 total population",
416,2.0,1988,COUNTRIES,2,"per 1,000,000 total population",57.4
417,2.0,1988,COUNTRIES,4,"per 1,000,000 total population",395.8
418,2.0,1988,COUNTRIES,6,"per 1,000 live births",
419,2.0,1988,COUNTRIES,7,"per 1,000,000 total population",398.1
420,2.0,1988,COUNTRIES,8,"per 1,000,000 <15 population",
421,2.0,1988,COUNTRIES,10,"per 1,000,000 total population",82.5
422,2.0,1988,COUNTRIES,12,"per 1,000,000 total population",
423,2.0,1987,COUNTRIES,2,"per 1,000,000 total population",111.7
424,2.0,1987,COUNTRIES,4,"per 1,000,000 total population",909.5
425,2.0,1987,COUNTRIES,6,"per 1,000 live births",
426,2.0,1987,COUNTRIES,7,"per 1,000,000 total population",533.3
427,2.0,1987,COUNTRIES,8,"per 1,000,000 <15 population",
428,2.0,1987,COUNTRIES,10,"per 1,000,000 total population",14.8
429,2.0,1987,COUNTRIES,12,"per 1,000,000 total population",
430,2.0,1986,COUNTRIES,2,"per 1,000,000 total population",92.2
431,2.0,1986,COUNTRIES,4,"per 1,000,000 total population",709.9
432,2.0,1986,COUNTRIES,6,"per 1,000 live births",
433,2.0,1986,COUNTRIES,7,"per 1,000,000 total population",514.2
434,2.0,1986,COUNTRIES,8,"per 1,000,000 <15 population",
435,2.0,1986,COUNTRIES,10,"per 1,000,000 total population",61.1
436,2.0,1986,COUNTRIES,12,"per 1,000,000 total population",
437,2.0,1985,COUNTRIES,2,"per 1,000,000 total population",278.2
438,2.0,1985,COUNTRIES,4,"per 1,000,000 total population",1265.2
439,2.0,1985,COUNTRIES,6,"per 1,000 live births",
440,2.0,1985,COUNTRIES,7,"per 1,000,000 total population",746.6
441,2.0,1985,COUNTRIES,8,"per 1,000,000 <15 population",
442,2.0,1985,COUNTRIES,10,"per 1,000,000 total population",247.6
443,2.0,1985,COUNTRIES,12,"per 1,000,000 total population",
444,2.0,1984,COUNTRIES,2,"per 1,000,000 total population",49.6
445,2.0,1984,COUNTRIES,4,"per 1,000,000 total population",1447.6
446,2.0,1984,COUNTRIES,6,"per 1,000 live births",
447,2.0,1984,COUNTRIES,7,"per 1,000,000 total population",551.8
448,2.0,1984,COUNTRIES,8,"per 1,000,000 <15 population",
449,2.0,1984,COUNTRIES,10,"per 1,000,000 total population",31.7
450,2.0,1984,COUNTRIES,12,"per 1,000,000 total population",
451,2.0,1983,COUNTRIES,2,"per 1,000,000 total population",177.7
452,2.0,1983,COUNTRIES,4,"per 1,000,000 total population",1722.7
453,2.0,1983,COUNTRIES,6,"per 1,000 live births",
454,2.0,1983,COUNTRIES,7,"per 1,000,000 total population",935.1
455,2.0,1983,COUNTRIES,8,"per 1,000,000 <15 population",
456,2.0,1983,COUNTRIES,10,"per 1,000,000 total population",83.5
457,2.0,1983,COUNTRIES,12,"per 1,000,000 total population",
458,2.0,1982,COUNTRIES,2,"per 1,000,000 total population",142.2
459,2.0,1982,COUNTRIES,4,"per 1,000,000 total population",1848.7
460,2.0,1982,COUNTRIES,6,"per 1,000 live births",0.2
461,2.0,1982,COUNTRIES,7,"per 1,000,000 total population",775.9
462,2.0,1982,COUNTRIES,8,"per 1,000,000 <15 population",
463,2.0,1982,COUNTRIES,10,"per 1,000,000 total population",134.7
464,2.0,1982,COUNTRIES,12,"per 1,000,000 total population",
465,2.0,1981,COUNTRIES,2,"per 1,000,000 total population",122.6
466,2.0,1981,COUNTRIES,4,"per 1,000,000 total population",2605.8
467,2.0,1981,COUNTRIES,6,"per 1,000 live births",0.0
468,2.0,1981,COUNTRIES,7,"per 1,000,000 total population",1289.0
469,2.0,1981,COUNTRIES,8,"per 1,000,000 <15 population",
470,2.0,1981,COUNTRIES,10,"per 1,000,000 total population",101.2
471,2.0,1981,COUNTRIES,12,"per 1,000,000 total population",
472,2.0,1980,COUNTRIES,2,"per 1,000,000 total population",147.2
473,2.0,1980,COUNTRIES,4,"per 1,000,000 total population",2464.4
474,2.0,1980,COUNTRIES,6,"per 1,000 live births",0.0
475,2.0,1980,COUNTRIES,7,"per 1,000,000 total population",1195.8
476,2.0,1980,COUNTRIES,8,"per 1,000,000 <15 population",
477,2.0,1980,COUNTRIES,10,"per 1,000,000 total population",122.9
478,2.0,1980,COUNTRIES,12,"per 1,000,000 total population",
479,,2023,WHO_REGIONS,1,"per 10,000 live births",0.1
480,,2023,WHO_REGIONS,2,"per 1,000,000 total population",23.9
481,,2023,WHO_REGIONS,3,"per 1,000,000 total population",2.6
482,,2023,WHO_REGIONS,13,"per 1,000,000 total population",0.0
483,,2023,WHO_REGIONS,4,"per 1,000,000 total population",343.0
484,,2023,WHO_REGIONS,5,"per 1,000,000 total population",761.5
485,,2023,WHO_REGIONS,6,per 1000 live births,0.1
486,,2023,WHO_REGIONS,7,"per 1,000,000 total population",8.4
487,,2023,WHO_REGIONS,8,"per 1,000,000 <15 population",1.4
488,,2023,WHO_REGIONS,9,"per 1,000,000 total population",21.9
489,,2023,WHO_REGIONS,10,"per 1,000,000 total population",13.2
490,,2023,WHO_REGIONS,11,"per 1,000,000 total population",5743.2
491,,2023,WHO_REGIONS,12,"per 1,000,000 total population",0.4
492,,2022,WHO_REGIONS,1,"per 10,000 live births",0.0
493,,2022,WHO_REGIONS,2,"per 1,000,000 total population",8.8
494,,2022,WHO_REGIONS,3,"per 1,000,000 total population",26.6
495,,2022,WHO_REGIONS,13,"per 1,000,000 total population",0.0
496,,2022,WHO_REGIONS,4,"per 1,000,000 total population",80.5
497,,2022,WHO_REGIONS,5,"per 1,000,000 total population",671.6
498,,2022,WHO_REGIONS,6,per 1000 live births,0.0
499,,2022,WHO_REGIONS,7,"per 1,000,000 total population",7.3
500,,2022,WHO_REGIONS,8,"per 1,000,000 <15 population",2.2
501,,2022,WHO_REGIONS,9,"per 1,000,000 total population",8.9
502,,2022,WHO_REGIONS,10,"per 1,000,000 total population",2.9
503,,2022,WHO_REGIONS,11,"per 1,000,000 total population",4602.7
504,,2022,WHO_REGIONS,12,"per 1,000,000 total population",0.2
505,,2021,WHO_REGIONS,1,"per 10,000 live births",0.1
506,,2021,WHO_REGIONS,2,"per 1,000,000 total population",11.0
507,,2021,WHO_REGIONS,3,"per 1,000,000 total population",58.1
508,,2021,WHO_REGIONS,13,"per 1,000,000 total population",0.0
509,,2021,WHO_REGIONS,4,"per 1,000,000 total population",80.8
510,,2021,WHO_REGIONS,5,"per 1,000,000 total population",204.9
511,,2021,WHO_REGIONS,6,per 1000 live births,0.0
512,,2021,WHO_REGIONS,7,"per 1,000,000 total population",6.2
513,,2021,WHO_REGIONS,8,"per 1,000,000 <15 population",1.1
514,,2021,WHO_REGIONS,9,"per 1,000,000 total population",3.6
515,,2021,WHO_REGIONS,10,"per 1,000,000 total population",2.8
516,,2021,WHO_REGIONS,11,"per 1,000,000 total population",3282.1
517,,2021,WHO_REGIONS,12,"per 1,000,000 total population",0.3
518,,2020,WHO_REGIONS,1,"per 10,000 live births",0.0
519,,2020,WHO_REGIONS,2,"per 1,000,000 total population",12.8
520,,2020,WHO_REGIONS,3,"per 1,000,000 total population",40.0
521,,2020,WHO_REGIONS,13,"per 1,000,000 total population",0.0
522,,2020,WHO_REGIONS,4,"per 1,000,000 total population",104.8
523,,2020,WHO_REGIONS,5,"per 1,000,000 total population",290.8
524,,2020,WHO_REGIONS,6,per 1000 live births,0.0
525,,2020,WHO_REGIONS,7,"per 1,000,000 total population",4.9
526,,2020,WHO_REGIONS,8,"per 1,000,000 <15 population",1.2
527,,2020,WHO_REGIONS,9,"per 1,000,000 total population",4.6
528,,2020,WHO_REGIONS,10,"per 1,000,000 total population",7.0
529,,2020,WHO_REGIONS,11,"per 1,000,000 total population",3959.3
530,,2020,WHO_REGIONS,12,"per 1,000,000 total population",1.1
531,,2019,WHO_REGIONS,1,"per 10,000 live births",0.0
532,,2019,WHO_REGIONS,2,"per 1,000,000 total population",17.1
533,,2019,WHO_REGIONS,13,"per 1,000,000 total population",0.0
534,,2019,WHO_REGIONS,4,"per 1,000,000 total population",551.8
535,,2019,WHO_REGIONS,5,"per 1,000,000 total population",195.1
536,,2019,WHO_REGIONS,6,per 1000 live births,0.0
537,,2019,WHO_REGIONS,7,"per 1,000,000 total population",8.6
538,,2019,WHO_REGIONS,8,"per 1,000,000 <15 population",0.7
539,,2019,WHO_REGIONS,9,"per 1,000,000 total population",5.4
540,,2019,WHO_REGIONS,10,"per 1,000,000 total population",3.6
541,,2019,WHO_REGIONS,11,"per 1,000,000 total population",1364.5
542,,2019,WHO_REGIONS,12,"per 1,000,000 total population",0.4
543,,2018,WHO_REGIONS,1,"per 10,000 live births",0.0
544,,2018,WHO_REGIONS,2,"per 1,000,000 total population",3.4
545,,2018,WHO_REGIONS,13,"per 1,000,000 total population",0.0
546,,2018,WHO_REGIONS,4,"per 1,000,000 total population",114.9
547,,2018,WHO_REGIONS,5,"per 1,000,000 total population",271.8
548,,2018,WHO_REGIONS,6,per 1000 live births,0.0
549,,2018,WHO_REGIONS,7,"per 1,000,000 total population",16.4
550,,2018,WHO_REGIONS,8,"per 1,000,000 <15 population",0.1
551,,2018,WHO_REGIONS,9,"per 1,000,000 total population",10.8
552,,2018,WHO_REGIONS,10,"per 1,000,000 total population",4.9
553,,2018,WHO_REGIONS,11,"per 1,000,000 total population",9.1
554,,2018,WHO_REGIONS,12,"per 1,000,000 total population",0.7
555,,2017,WHO_REGIONS,1,"per 10,000 live births",0.0
556,,2017,WHO_REGIONS,2,"per 1,000,000 total population",0.2
557,,2017,WHO_REGIONS,13,"per 1,000,000 total population",0.0
558,,2017,WHO_REGIONS,4,"per 1,000,000 total population",68.2
559,,2017,WHO_REGIONS,5,"per 1,000,000 total population",174.5
560,,2017,WHO_REGIONS,6,per 1000 live births,0.0
561,,2017,WHO_REGIONS,7,"per 1,000,000 total population",10.5
562,,2017,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
563,,2017,WHO_REGIONS,9,"per 1,000,000 total population",6.4
564,,2017,WHO_REGIONS,10,"per 1,000,000 total population",3.6
565,,2017,WHO_REGIONS,12,"per 1,000,000 total population",0.1
566,,2016,WHO_REGIONS,1,"per 10,000 live births",0.0
567,,2016,WHO_REGIONS,2,"per 1,000,000 total population",9.4
568,,2016,WHO_REGIONS,13,"per 1,000,000 total population",0.0
569,,2016,WHO_REGIONS,4,"per 1,000,000 total population",35.9
570,,2016,WHO_REGIONS,5,"per 1,000,000 total population",412.2
571,,2016,WHO_REGIONS,6,per 1000 live births,0.0
572,,2016,WHO_REGIONS,7,"per 1,000,000 total population",3.1
573,,2016,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
574,,2016,WHO_REGIONS,9,"per 1,000,000 total population",4.2
575,,2016,WHO_REGIONS,10,"per 1,000,000 total population",7.0
576,,2016,WHO_REGIONS,12,"per 1,000,000 total population",1.2
577,,2015,WHO_REGIONS,1,"per 10,000 live births",0.1
578,,2015,WHO_REGIONS,2,"per 1,000,000 total population",4.5
579,,2015,WHO_REGIONS,13,"per 1,000,000 total population",0.0
580,,2015,WHO_REGIONS,4,"per 1,000,000 total population",52.2
581,,2015,WHO_REGIONS,5,"per 1,000,000 total population",137.8
582,,2015,WHO_REGIONS,6,per 1000 live births,0.0
583,,2015,WHO_REGIONS,7,"per 1,000,000 total population",11.6
584,,2015,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
585,,2015,WHO_REGIONS,9,"per 1,000,000 total population",5.4
586,,2015,WHO_REGIONS,10,"per 1,000,000 total population",4.1
587,,2015,WHO_REGIONS,12,"per 1,000,000 total population",0.0
588,,2014,WHO_REGIONS,1,"per 10,000 live births",0.0
589,,2014,WHO_REGIONS,2,"per 1,000,000 total population",0.0
590,,2014,WHO_REGIONS,13,"per 1,000,000 total population",0.0
591,,2014,WHO_REGIONS,4,"per 1,000,000 total population",75.0
592,,2014,WHO_REGIONS,5,"per 1,000,000 total population",0.1
593,,2014,WHO_REGIONS,6,per 1000 live births,0.0
594,,2014,WHO_REGIONS,7,"per 1,000,000 total population",17.6
595,,2014,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
596,,2014,WHO_REGIONS,9,"per 1,000,000 total population",7.7
597,,2014,WHO_REGIONS,10,"per 1,000,000 total population",3.5
598,,2014,WHO_REGIONS,12,"per 1,000,000 total population",0.0
599,,2013,WHO_REGIONS,1,"per 10,000 live births",0.0
600,,2013,WHO_REGIONS,2,"per 1,000,000 total population",0.4
601,,2013,WHO_REGIONS,13,"per 1,000,000 total population",0.0
602,,2013,WHO_REGIONS,4,"per 1,000,000 total population",178.5
603,,2013,WHO_REGIONS,5,"per 1,000,000 total population",49.8
604,,2013,WHO_REGIONS,6,per 1000 live births,0.0
605,,2013,WHO_REGIONS,7,"per 1,000,000 total population",18.2
606,,2013,WHO_REGIONS,8,"per 1,000,000 <15 population",0.2
607,,2013,WHO_REGIONS,9,"per 1,000,000 total population",14.8
608,,2013,WHO_REGIONS,10,"per 1,000,000 total population",6.2
609,,2013,WHO_REGIONS,12,"per 1,000,000 total population",0.4
610,,2012,WHO_REGIONS,1,"per 10,000 live births",0.1
611,,2012,WHO_REGIONS,2,"per 1,000,000 total population",0.1
612,,2012,WHO_REGIONS,13,"per 1,000,000 total population",0.0
613,,2012,WHO_REGIONS,4,"per 1,000,000 total population",121.4
614,,2012,WHO_REGIONS,5,"per 1,000,000 total population",17.6
615,,2012,WHO_REGIONS,6,per 1000 live births,0.1
616,,2012,WHO_REGIONS,7,"per 1,000,000 total population",32.4
617,,2012,WHO_REGIONS,8,"per 1,000,000 <15 population",0.4
618,,2012,WHO_REGIONS,9,"per 1,000,000 total population",12.6
619,,2012,WHO_REGIONS,10,"per 1,000,000 total population",6.2
620,,2012,WHO_REGIONS,12,"per 1,000,000 total population",0.3
621,,2011,WHO_REGIONS,1,"per 10,000 live births",0.0
622,,2011,WHO_REGIONS,2,"per 1,000,000 total population",0.0
623,,2011,WHO_REGIONS,13,"per 1,000,000 total population",0.0
624,,2011,WHO_REGIONS,4,"per 1,000,000 total population",215.4
625,,2011,WHO_REGIONS,5,"per 1,000,000 total population",34.0
626,,2011,WHO_REGIONS,6,per 1000 live births,0.1
627,,2011,WHO_REGIONS,7,"per 1,000,000 total population",10.4
628,,2011,WHO_REGIONS,8,"per 1,000,000 <15 population",1.0
629,,2011,WHO_REGIONS,9,"per 1,000,000 total population",18.6
630,,2011,WHO_REGIONS,10,"per 1,000,000 total population",6.4
631,,2011,WHO_REGIONS,12,"per 1,000,000 total population",3.6
632,,2010,WHO_REGIONS,1,"per 10,000 live births",0.0
633,,2010,WHO_REGIONS,2,"per 1,000,000 total population",0.2
634,,2010,WHO_REGIONS,13,"per 1,000,000 total population",0.0
635,,2010,WHO_REGIONS,4,"per 1,000,000 total population",228.0
636,,2010,WHO_REGIONS,5,"per 1,000,000 total population",85.3
637,,2010,WHO_REGIONS,6,per 1000 live births,0.1
638,,2010,WHO_REGIONS,7,"per 1,000,000 total population",12.6
639,,2010,WHO_REGIONS,8,"per 1,000,000 <15 population",1.9
640,,2010,WHO_REGIONS,9,"per 1,000,000 total population",3.8
641,,2010,WHO_REGIONS,10,"per 1,000,000 total population",5.8
642,,2010,WHO_REGIONS,12,"per 1,000,000 total population",1.2
643,,2009,WHO_REGIONS,1,"per 10,000 live births",0.1
644,,2009,WHO_REGIONS,2,"per 1,000,000 total population",0.0
645,,2009,WHO_REGIONS,13,"per 1,000,000 total population",0.0
646,,2009,WHO_REGIONS,4,"per 1,000,000 total population",98.2
647,,2009,WHO_REGIONS,5,"per 1,000,000 total population",17.8
648,,2009,WHO_REGIONS,6,per 1000 live births,0.0
649,,2009,WHO_REGIONS,7,"per 1,000,000 total population",29.0
650,,2009,WHO_REGIONS,8,"per 1,000,000 <15 population",2.3
651,,2009,WHO_REGIONS,9,"per 1,000,000 total population",25.2
652,,2009,WHO_REGIONS,10,"per 1,000,000 total population",6.7
653,,2009,WHO_REGIONS,12,"per 1,000,000 total population",0.1
654,,2008,WHO_REGIONS,1,"per 10,000 live births",0.0
655,,2008,WHO_REGIONS,2,"per 1,000,000 total population",0.3
656,,2008,WHO_REGIONS,13,"per 1,000,000 total population",0.0
657,,2008,WHO_REGIONS,4,"per 1,000,000 total population",44.7
658,,2008,WHO_REGIONS,5,"per 1,000,000 total population",99.5
659,,2008,WHO_REGIONS,6,per 1000 live births,0.1
660,,2008,WHO_REGIONS,7,"per 1,000,000 total population",37.3
661,,2008,WHO_REGIONS,8,"per 1,000,000 <15 population",2.8
662,,2008,WHO_REGIONS,9,"per 1,000,000 total population",22.3
663,,2008,WHO_REGIONS,10,"per 1,000,000 total population",6.7
664,,2008,WHO_REGIONS,12,"per 1,000,000 total population",0.4
665,,2007,WHO_REGIONS,1,"per 10,000 live births",0.0
666,,2007,WHO_REGIONS,2,"per 1,000,000 total population",0.1
667,,2007,WHO_REGIONS,13,"per 1,000,000 total population",0.0
668,,2007,WHO_REGIONS,4,"per 1,000,000 total population",94.9
669,,2007,WHO_REGIONS,5,"per 1,000,000 total population",118.1
670,,2007,WHO_REGIONS,6,per 1000 live births,0.0
671,,2007,WHO_REGIONS,7,"per 1,000,000 total population",42.4
672,,2007,WHO_REGIONS,8,"per 1,000,000 <15 population",1.3
673,,2007,WHO_REGIONS,9,"per 1,000,000 total population",6.3
674,,2007,WHO_REGIONS,10,"per 1,000,000 total population",6.4
675,,2007,WHO_REGIONS,12,"per 1,000,000 total population",0.3
676,,2006,WHO_REGIONS,1,"per 10,000 live births",0.0
677,,2006,WHO_REGIONS,2,"per 1,000,000 total population",0.9
678,,2006,WHO_REGIONS,13,"per 1,000,000 total population",0.1
679,,2006,WHO_REGIONS,4,"per 1,000,000 total population",126.8
680,,2006,WHO_REGIONS,5,"per 1,000,000 total population",154.2
681,,2006,WHO_REGIONS,6,per 1000 live births,0.1
682,,2006,WHO_REGIONS,7,"per 1,000,000 total population",38.0
683,,2006,WHO_REGIONS,8,"per 1,000,000 <15 population",3.6
684,,2006,WHO_REGIONS,9,"per 1,000,000 total population",5.1
685,,2006,WHO_REGIONS,10,"per 1,000,000 total population",10.3
686,,2006,WHO_REGIONS,12,"per 1,000,000 total population",0.5
687,,2005,WHO_REGIONS,1,"per 10,000 live births",0.0
688,,2005,WHO_REGIONS,2,"per 1,000,000 total population",0.2
689,,2005,WHO_REGIONS,4,"per 1,000,000 total population",426.6
690,,2005,WHO_REGIONS,5,"per 1,000,000 total population",576.9
691,,2005,WHO_REGIONS,6,per 1000 live births,0.1
692,,2005,WHO_REGIONS,7,"per 1,000,000 total population",47.0
693,,2005,WHO_REGIONS,8,"per 1,000,000 <15 population",2.7
694,,2005,WHO_REGIONS,9,"per 1,000,000 total population",7.0
695,,2005,WHO_REGIONS,10,"per 1,000,000 total population",5.0
696,,2005,WHO_REGIONS,12,"per 1,000,000 total population",1.0
697,,2004,WHO_REGIONS,1,"per 10,000 live births",0.0
698,,2004,WHO_REGIONS,2,"per 1,000,000 total population",0.1
699,,2004,WHO_REGIONS,4,"per 1,000,000 total population",296.2
700,,2004,WHO_REGIONS,5,"per 1,000,000 total population",307.6
701,,2004,WHO_REGIONS,6,per 1000 live births,0.1
702,,2004,WHO_REGIONS,7,"per 1,000,000 total population",55.8
703,,2004,WHO_REGIONS,8,"per 1,000,000 <15 population",2.9
704,,2004,WHO_REGIONS,9,"per 1,000,000 total population",11.5
705,,2004,WHO_REGIONS,10,"per 1,000,000 total population",7.6
706,,2004,WHO_REGIONS,12,"per 1,000,000 total population",3.1
707,,2003,WHO_REGIONS,1,"per 10,000 live births",0.1
708,,2003,WHO_REGIONS,2,"per 1,000,000 total population",0.6
709,,2003,WHO_REGIONS,4,"per 1,000,000 total population",557.9
710,,2003,WHO_REGIONS,5,"per 1,000,000 total population",175.1
711,,2003,WHO_REGIONS,6,per 1000 live births,0.1
712,,2003,WHO_REGIONS,7,"per 1,000,000 total population",39.8
713,,2003,WHO_REGIONS,8,"per 1,000,000 <15 population",1.4
714,,2003,WHO_REGIONS,9,"per 1,000,000 total population",16.0
715,,2003,WHO_REGIONS,10,"per 1,000,000 total population",6.6
716,,2003,WHO_REGIONS,12,"per 1,000,000 total population",1.1
717,,2002,WHO_REGIONS,1,"per 10,000 live births",0.0
718,,2002,WHO_REGIONS,2,"per 1,000,000 total population",2.0
719,,2002,WHO_REGIONS,4,"per 1,000,000 total population",409.7
720,,2002,WHO_REGIONS,5,"per 1,000,000 total population",130.3
721,,2002,WHO_REGIONS,6,per 1000 live births,0.2
722,,2002,WHO_REGIONS,7,"per 1,000,000 total population",37.9
723,,2002,WHO_REGIONS,8,"per 1,000,000 <15 population",0.7
724,,2002,WHO_REGIONS,9,"per 1,000,000 total population",11.4
725,,2002,WHO_REGIONS,10,"per 1,000,000 total population",23.2
726,,2002,WHO_REGIONS,12,"per 1,000,000 total population",1.3
727,,2001,WHO_REGIONS,1,"per 10,000 live births",0.0
728,,2001,WHO_REGIONS,2,"per 1,000,000 total population",6.2
729,,2001,WHO_REGIONS,4,"per 1,000,000 total population",723.8
730,,2001,WHO_REGIONS,5,"per 1,000,000 total population",356.2
731,,2001,WHO_REGIONS,6,per 1000 live births,0.2
732,,2001,WHO_REGIONS,7,"per 1,000,000 total population",93.9
733,,2001,WHO_REGIONS,8,"per 1,000,000 <15 population",0.2
734,,2001,WHO_REGIONS,9,"per 1,000,000 total population",21.1
735,,2001,WHO_REGIONS,10,"per 1,000,000 total population",15.0
736,,2001,WHO_REGIONS,12,"per 1,000,000 total population",1.0
737,,2000,WHO_REGIONS,1,"per 10,000 live births",0.0
738,,2000,WHO_REGIONS,2,"per 1,000,000 total population",10.2
739,,2000,WHO_REGIONS,4,"per 1,000,000 total population",821.3
740,,2000,WHO_REGIONS,5,"per 1,000,000 total population",850.0
741,,2000,WHO_REGIONS,6,per 1000 live births,0.2
742,,2000,WHO_REGIONS,7,"per 1,000,000 total population",113.2
743,,2000,WHO_REGIONS,8,"per 1,000,000 <15 population",6.3
744,,2000,WHO_REGIONS,9,"per 1,000,000 total population",15.8
745,,2000,WHO_REGIONS,10,"per 1,000,000 total population",12.6
746,,2000,WHO_REGIONS,12,"per 1,000,000 total population",1.2
747,,1999,WHO_REGIONS,1,"per 10,000 live births",0.0
748,,1999,WHO_REGIONS,2,"per 1,000,000 total population",0.7
749,,1999,WHO_REGIONS,4,"per 1,000,000 total population",753.3
750,,1999,WHO_REGIONS,5,"per 1,000,000 total population",165.7
751,,1999,WHO_REGIONS,6,per 1000 live births,0.1
752,,1999,WHO_REGIONS,7,"per 1,000,000 total population",26.3
753,,1999,WHO_REGIONS,8,"per 1,000,000 <15 population",
754,,1999,WHO_REGIONS,9,"per 1,000,000 total population",0.6
