cases_id,country_id,year_id,source_group,disease_id,cases
13251,34.0,2017,COUNTRIES,9,0.0
13252,34.0,2017,COUNTRIES,10,4.0
13253,34.0,2017,COUNTRIES,12,0.0
13254,34.0,2016,COUNTRIES,1,0.0
13255,34.0,2016,COUNTRIES,2,1.0
13256,34.0,2016,COUNTRIES,4,11.0
13257,34.0,2016,COUNTRIES,5,309.0
13258,34.0,2016,COUNTRIES,6,0.0
13259,34.0,2016,COUNTRIES,7,3896.0
13260,34.0,2016,COUNTRIES,8,0.0
13261,34.0,2016,COUNTRIES,9,1.0
13262,34.0,2016,COUNTRIES,10,5.0
13263,34.0,2016,COUNTRIES,12,2.0
13264,34.0,2015,COUNTRIES,1,1.0
13265,34.0,2015,COUNTRIES,2,3.0
13266,34.0,2015,COUNTRIES,13,
13267,34.0,2015,COUNTRIES,4,195.0
13268,34.0,2015,COUNTRIES,5,65.0
13269,34.0,2015,COUNTRIES,6,0.0
13270,34.0,2015,COUNTRIES,7,3510.0
13271,34.0,2015,COUNTRIES,8,0.0
13272,34.0,2015,COUNTRIES,9,0.0
13273,34.0,2015,COUNTRIES,10,4.0
13274,34.0,2015,COUNTRIES,12,4.0
13275,34.0,2014,COUNTRIES,1,0.0
13276,34.0,2014,COUNTRIES,2,1.0
13277,34.0,2014,COUNTRIES,13,
13278,34.0,2014,COUNTRIES,4,418.0
13279,34.0,2014,COUNTRIES,5,40.0
13280,34.0,2014,COUNTRIES,6,0.0
13281,34.0,2014,COUNTRIES,7,1527.0
13282,34.0,2014,COUNTRIES,8,1.0
13283,34.0,2014,COUNTRIES,9,1.0
13284,34.0,2014,COUNTRIES,10,6.0
13285,34.0,2014,COUNTRIES,12,5.0
13286,34.0,2013,COUNTRIES,1,0.0
13287,34.0,2013,COUNTRIES,2,0.0
13288,34.0,2013,COUNTRIES,13,
13289,34.0,2013,COUNTRIES,4,83.0
13290,34.0,2013,COUNTRIES,5,92.0
13291,34.0,2013,COUNTRIES,6,
13292,34.0,2013,COUNTRIES,7,1261.0
13293,34.0,2013,COUNTRIES,8,0.0
13294,34.0,2013,COUNTRIES,9,2.0
13295,34.0,2013,COUNTRIES,10,2.0
13296,34.0,2013,COUNTRIES,12,0.0
13297,34.0,2012,COUNTRIES,1,0.0
13298,34.0,2012,COUNTRIES,2,1.0
13299,34.0,2012,COUNTRIES,13,
13300,34.0,2012,COUNTRIES,4,10.0
13301,34.0,2012,COUNTRIES,5,54.0
13302,34.0,2012,COUNTRIES,6,
13303,34.0,2012,COUNTRIES,7,4845.0
13304,34.0,2012,COUNTRIES,8,0.0
13305,34.0,2012,COUNTRIES,9,2.0
13306,34.0,2012,COUNTRIES,10,4.0
13307,34.0,2012,COUNTRIES,12,3.0
13308,34.0,2011,COUNTRIES,1,1.0
13309,34.0,2011,COUNTRIES,2,1.0
13310,34.0,2011,COUNTRIES,4,803.0
13311,34.0,2011,COUNTRIES,5,282.0
13312,34.0,2011,COUNTRIES,6,0.0
13313,34.0,2011,COUNTRIES,7,676.0
13314,34.0,2011,COUNTRIES,8,0.0
13315,34.0,2011,COUNTRIES,9,1.0
13316,34.0,2011,COUNTRIES,10,2.0
13317,34.0,2011,COUNTRIES,12,2.0
13318,34.0,2010,COUNTRIES,1,0.0
13319,34.0,2010,COUNTRIES,2,0.0
13320,34.0,2010,COUNTRIES,4,99.0
13321,34.0,2010,COUNTRIES,5,799.0
13322,34.0,2010,COUNTRIES,6,0.0
13323,34.0,2010,COUNTRIES,7,759.0
13324,34.0,2010,COUNTRIES,8,0.0
13325,34.0,2010,COUNTRIES,9,12.0
13326,34.0,2010,COUNTRIES,10,3.0
13327,34.0,2010,COUNTRIES,12,0.0
13328,34.0,2009,COUNTRIES,1,1.0
13329,34.0,2009,COUNTRIES,2,2.0
13330,34.0,2009,COUNTRIES,4,14.0
13331,34.0,2009,COUNTRIES,5,214.0
13332,34.0,2009,COUNTRIES,6,0.0
13333,34.0,2009,COUNTRIES,7,1667.0
13334,34.0,2009,COUNTRIES,8,0.0
13335,34.0,2009,COUNTRIES,9,7.0
13336,34.0,2009,COUNTRIES,10,2.0
13337,34.0,2009,COUNTRIES,12,0.0
13338,34.0,2008,COUNTRIES,1,0.0
13339,34.0,2008,COUNTRIES,2,4.0
13340,34.0,2008,COUNTRIES,4,62.0
13341,34.0,2008,COUNTRIES,5,748.0
13342,34.0,2008,COUNTRIES,6,0.0
13343,34.0,2008,COUNTRIES,7,1961.0
13344,34.0,2008,COUNTRIES,8,0.0
13345,34.0,2008,COUNTRIES,9,1.0
13346,34.0,2008,COUNTRIES,10,1.0
13347,34.0,2008,COUNTRIES,12,1.0
13348,34.0,2007,COUNTRIES,1,0.0
13349,34.0,2007,COUNTRIES,2,5.0
13350,34.0,2007,COUNTRIES,13,
13351,34.0,2007,COUNTRIES,4,101.0
13352,34.0,2007,COUNTRIES,5,1108.0
13353,34.0,2007,COUNTRIES,6,0.0
13354,34.0,2007,COUNTRIES,7,1472.0
13355,34.0,2007,COUNTRIES,8,0.0
13356,34.0,2007,COUNTRIES,9,1.0
13357,34.0,2007,COUNTRIES,10,5.0
13358,34.0,2007,COUNTRIES,12,0.0
13359,34.0,2006,COUNTRIES,1,0.0
13360,34.0,2006,COUNTRIES,2,0.0
13361,34.0,2006,COUNTRIES,13,0.0
13362,34.0,2006,COUNTRIES,4,13.0
13363,34.0,2006,COUNTRIES,5,37.0
13364,34.0,2006,COUNTRIES,6,
13365,34.0,2006,COUNTRIES,7,1945.0
13366,34.0,2006,COUNTRIES,8,0.0
13367,34.0,2006,COUNTRIES,9,7.0
13368,34.0,2006,COUNTRIES,10,2.0
13369,34.0,2006,COUNTRIES,12,0.0
13370,34.0,2005,COUNTRIES,1,1.0
13371,34.0,2005,COUNTRIES,2,0.0
13372,34.0,2005,COUNTRIES,4,6.0
13373,34.0,2005,COUNTRIES,5,83.0
13374,34.0,2005,COUNTRIES,6,0.0
13375,34.0,2005,COUNTRIES,7,2231.0
13376,34.0,2005,COUNTRIES,8,0.0
13377,34.0,2005,COUNTRIES,9,320.0
13378,34.0,2005,COUNTRIES,10,4.0
13379,34.0,2005,COUNTRIES,12,0.0
13380,34.0,2004,COUNTRIES,1,1.0
13381,34.0,2004,COUNTRIES,2,1.0
13382,34.0,2004,COUNTRIES,4,7.0
13383,34.0,2004,COUNTRIES,5,32.0
13384,34.0,2004,COUNTRIES,6,0.0
13385,34.0,2004,COUNTRIES,7,2697.0
13386,34.0,2004,COUNTRIES,8,0.0
13387,34.0,2004,COUNTRIES,9,
13388,34.0,2004,COUNTRIES,10,2.0
13389,34.0,2004,COUNTRIES,12,0.0
13390,34.0,2003,COUNTRIES,1,1.0
13391,34.0,2003,COUNTRIES,2,2.0
13392,34.0,2003,COUNTRIES,4,15.0
13393,34.0,2003,COUNTRIES,5,20.0
13394,34.0,2003,COUNTRIES,6,0.0
13395,34.0,2003,COUNTRIES,7,1863.0
13396,34.0,2003,COUNTRIES,8,0.0
13397,34.0,2003,COUNTRIES,9,11.0
13398,34.0,2003,COUNTRIES,10,0.0
13399,34.0,2003,COUNTRIES,12,0.0
13400,34.0,2002,COUNTRIES,1,2.0
13401,34.0,2002,COUNTRIES,2,2.0
13402,34.0,2002,COUNTRIES,4,6.0
13403,34.0,2002,COUNTRIES,5,197.0
13404,34.0,2002,COUNTRIES,6,0.0
13405,34.0,2002,COUNTRIES,7,2557.0
13406,34.0,2002,COUNTRIES,8,0.0
13407,34.0,2002,COUNTRIES,9,16.0
13408,34.0,2002,COUNTRIES,10,0.0
13409,34.0,2002,COUNTRIES,12,0.0
13410,34.0,2001,COUNTRIES,2,0.0
13411,34.0,2001,COUNTRIES,4,34.0
13412,34.0,2001,COUNTRIES,6,0.0
13413,34.0,2001,COUNTRIES,7,2678.0
13414,34.0,2001,COUNTRIES,8,0.0
13415,34.0,2001,COUNTRIES,9,
13416,34.0,2001,COUNTRIES,10,6.0
13417,34.0,2000,COUNTRIES,1,2.0
13418,34.0,2000,COUNTRIES,2,0.0
13419,34.0,2000,COUNTRIES,4,206.0
13420,34.0,2000,COUNTRIES,5,88.0
13421,34.0,2000,COUNTRIES,6,0.0
13422,34.0,2000,COUNTRIES,7,4054.0
13423,34.0,2000,COUNTRIES,8,0.0
13424,34.0,2000,COUNTRIES,9,28.0
13425,34.0,2000,COUNTRIES,10,1.0
13426,34.0,2000,COUNTRIES,12,0.0
13427,34.0,1999,COUNTRIES,1,
13428,34.0,1999,COUNTRIES,2,1.0
13429,34.0,1999,COUNTRIES,4,29.0
13430,34.0,1999,COUNTRIES,5,
13431,34.0,1999,COUNTRIES,6,
13432,34.0,1999,COUNTRIES,7,6069.0
13433,34.0,1999,COUNTRIES,8,0.0
13434,34.0,1999,COUNTRIES,9,
13435,34.0,1999,COUNTRIES,10,1.0
13436,34.0,1999,COUNTRIES,12,
13437,34.0,1998,COUNTRIES,2,0.0
13438,34.0,1998,COUNTRIES,4,12.0
13439,34.0,1998,COUNTRIES,6,
13440,34.0,1998,COUNTRIES,7,8796.0
13441,34.0,1998,COUNTRIES,8,0.0
13442,34.0,1998,COUNTRIES,10,1.0
13443,34.0,1998,COUNTRIES,12,
13444,34.0,1997,COUNTRIES,2,1.0
13445,34.0,1997,COUNTRIES,4,579.0
13446,34.0,1997,COUNTRIES,6,
13447,34.0,1997,COUNTRIES,7,4439.0
13448,34.0,1997,COUNTRIES,8,0.0
13449,34.0,1997,COUNTRIES,10,4.0
13450,34.0,1997,COUNTRIES,12,
13451,34.0,1996,COUNTRIES,2,0.0
13452,34.0,1996,COUNTRIES,4,327.0
13453,34.0,1996,COUNTRIES,6,
13454,34.0,1996,COUNTRIES,7,5408.0
13455,34.0,1996,COUNTRIES,8,0.0
13456,34.0,1996,COUNTRIES,10,3.0
13457,34.0,1996,COUNTRIES,12,
13458,34.0,1995,COUNTRIES,2,2.0
13459,34.0,1995,COUNTRIES,4,2361.0
13460,34.0,1995,COUNTRIES,6,
13461,34.0,1995,COUNTRIES,7,9818.0
13462,34.0,1995,COUNTRIES,8,0.0
13463,34.0,1995,COUNTRIES,10,6.0
13464,34.0,1995,COUNTRIES,12,
13465,34.0,1994,COUNTRIES,2,1.0
13466,34.0,1994,COUNTRIES,4,523.0
13467,34.0,1994,COUNTRIES,6,0.0
13468,34.0,1994,COUNTRIES,7,10151.0
13469,34.0,1994,COUNTRIES,8,0.0
13470,34.0,1994,COUNTRIES,10,3.0
13471,34.0,1994,COUNTRIES,12,
13472,34.0,1993,COUNTRIES,2,2.0
13473,34.0,1993,COUNTRIES,4,203.0
13474,34.0,1993,COUNTRIES,6,0.0
13475,34.0,1993,COUNTRIES,7,7401.0
13476,34.0,1993,COUNTRIES,8,0.0
13477,34.0,1993,COUNTRIES,10,6.0
13478,34.0,1993,COUNTRIES,12,
13479,34.0,1992,COUNTRIES,2,2.0
13480,34.0,1992,COUNTRIES,4,2742.0
13481,34.0,1992,COUNTRIES,6,0.0
13482,34.0,1992,COUNTRIES,7,3605.0
13483,34.0,1992,COUNTRIES,8,0.0
13484,34.0,1992,COUNTRIES,10,4.0
13485,34.0,1992,COUNTRIES,12,
13486,34.0,1991,COUNTRIES,2,3.0
13487,34.0,1991,COUNTRIES,4,6178.0
13488,34.0,1991,COUNTRIES,6,0.0
13489,34.0,1991,COUNTRIES,7,2724.0
13490,34.0,1991,COUNTRIES,8,0.0
13491,34.0,1991,COUNTRIES,10,2.0
13492,34.0,1991,COUNTRIES,12,
13493,34.0,1990,COUNTRIES,2,5.0
13494,34.0,1990,COUNTRIES,4,1033.0
13495,34.0,1990,COUNTRIES,6,0.0
13496,34.0,1990,COUNTRIES,7,8030.0
13497,34.0,1990,COUNTRIES,8,0.0
13498,34.0,1990,COUNTRIES,10,3.0
13499,34.0,1990,COUNTRIES,12,
13500,34.0,1989,COUNTRIES,2,3.0
13501,34.0,1989,COUNTRIES,4,11145.0
13502,34.0,1989,COUNTRIES,6,0.0
13503,34.0,1989,COUNTRIES,7,2440.0
13504,34.0,1989,COUNTRIES,8,0.0
13505,34.0,1989,COUNTRIES,10,2.0
13506,34.0,1989,COUNTRIES,12,
13507,34.0,1988,COUNTRIES,2,4.0
13508,34.0,1988,COUNTRIES,4,609.0
13509,34.0,1988,COUNTRIES,6,0.0
13510,34.0,1988,COUNTRIES,7,1106.0
13511,34.0,1988,COUNTRIES,8,3.0
13512,34.0,1988,COUNTRIES,10,3.0
13513,34.0,1988,COUNTRIES,12,
13514,34.0,1987,COUNTRIES,2,4.0
13515,34.0,1987,COUNTRIES,4,2385.0
13516,34.0,1987,COUNTRIES,6,0.0
13517,34.0,1987,COUNTRIES,7,1292.0
13518,34.0,1987,COUNTRIES,8,0.0
13519,34.0,1987,COUNTRIES,10,7.0
13520,34.0,1987,COUNTRIES,12,
13521,34.0,1986,COUNTRIES,2,5.0
13522,34.0,1986,COUNTRIES,4,14941.0
13523,34.0,1986,COUNTRIES,6,0.0
13524,34.0,1986,COUNTRIES,7,2357.0
13525,34.0,1986,COUNTRIES,8,0.0
13526,34.0,1986,COUNTRIES,10,4.0
13527,34.0,1986,COUNTRIES,12,
13528,34.0,1985,COUNTRIES,2,9.0
13529,34.0,1985,COUNTRIES,4,2816.0
13530,34.0,1985,COUNTRIES,6,0.0
13531,34.0,1985,COUNTRIES,7,2376.0
13532,34.0,1985,COUNTRIES,8,1.0
13533,34.0,1985,COUNTRIES,10,9.0
13534,34.0,1985,COUNTRIES,12,
13535,34.0,1984,COUNTRIES,2,8.0
13536,34.0,1984,COUNTRIES,4,4078.0
13537,34.0,1984,COUNTRIES,6,0.0
13538,34.0,1984,COUNTRIES,7,1350.0
13539,34.0,1984,COUNTRIES,8,1.0
13540,34.0,1984,COUNTRIES,10,2.0
13541,34.0,1984,COUNTRIES,12,
13542,34.0,1983,COUNTRIES,2,11.0
13543,34.0,1983,COUNTRIES,4,934.0
13544,34.0,1983,COUNTRIES,6,0.0
13545,34.0,1983,COUNTRIES,7,2231.0
13546,34.0,1983,COUNTRIES,8,0.0
13547,34.0,1983,COUNTRIES,10,8.0
13548,34.0,1983,COUNTRIES,12,
13549,34.0,1982,COUNTRIES,2,12.0
13550,34.0,1982,COUNTRIES,4,1064.0
13551,34.0,1982,COUNTRIES,6,0.0
13552,34.0,1982,COUNTRIES,7,2314.0
13553,34.0,1982,COUNTRIES,8,0.0
13554,34.0,1982,COUNTRIES,10,10.0
13555,34.0,1982,COUNTRIES,12,
13556,34.0,1981,COUNTRIES,2,7.0
13557,34.0,1981,COUNTRIES,4,2307.0
13558,34.0,1981,COUNTRIES,6,0.0
13559,34.0,1981,COUNTRIES,7,2632.0
13560,34.0,1981,COUNTRIES,8,0.0
13561,34.0,1981,COUNTRIES,10,1.0
13562,34.0,1981,COUNTRIES,12,
13563,34.0,1980,COUNTRIES,2,55.0
13564,34.0,1980,COUNTRIES,4,13864.0
13565,34.0,1980,COUNTRIES,6,0.0
13566,34.0,1980,COUNTRIES,7,2873.0
13567,34.0,1980,COUNTRIES,8,0.0
13568,34.0,1980,COUNTRIES,10,2.0
13569,34.0,1980,COUNTRIES,12,
13570,35.0,2023,COUNTRIES,1,0.0
13571,35.0,2023,COUNTRIES,2,28.0
13572,35.0,2023,COUNTRIES,3,
13573,35.0,2023,COUNTRIES,4,52.0
13574,35.0,2023,COUNTRIES,5,
13575,35.0,2023,COUNTRIES,6,1.0
13576,35.0,2023,COUNTRIES,7,
13577,35.0,2023,COUNTRIES,8,
13578,35.0,2023,COUNTRIES,9,0.0
13579,35.0,2023,COUNTRIES,10,1.0
13580,35.0,2023,COUNTRIES,11,14.0
13581,35.0,2023,COUNTRIES,12,0.0
13582,35.0,2022,COUNTRIES,1,0.0
13583,35.0,2022,COUNTRIES,2,128.0
13584,35.0,2022,COUNTRIES,3,18.0
13585,35.0,2022,COUNTRIES,4,1.0
13586,35.0,2022,COUNTRIES,5,
13587,35.0,2022,COUNTRIES,6,
13588,35.0,2022,COUNTRIES,7,
13589,35.0,2022,COUNTRIES,8,
13590,35.0,2022,COUNTRIES,9,
13591,35.0,2022,COUNTRIES,10,
13592,35.0,2022,COUNTRIES,11,12.0
13593,35.0,2022,COUNTRIES,12,0.0
13594,35.0,2021,COUNTRIES,1,0.0
13595,35.0,2021,COUNTRIES,2,4.0
13596,35.0,2021,COUNTRIES,3,8.0
13597,35.0,2021,COUNTRIES,13,
13598,35.0,2021,COUNTRIES,4,0.0
13599,35.0,2021,COUNTRIES,5,
13600,35.0,2021,COUNTRIES,6,0.0
13601,35.0,2021,COUNTRIES,7,
13602,35.0,2021,COUNTRIES,8,0.0
13603,35.0,2021,COUNTRIES,9,0.0
13604,35.0,2021,COUNTRIES,10,0.0
13605,35.0,2021,COUNTRIES,11,3.0
13606,35.0,2021,COUNTRIES,12,0.0
13607,35.0,2020,COUNTRIES,1,0.0
13608,35.0,2020,COUNTRIES,2,0.0
13609,35.0,2020,COUNTRIES,3,21.0
13610,35.0,2020,COUNTRIES,13,
13611,35.0,2020,COUNTRIES,4,37.0
13612,35.0,2020,COUNTRIES,5,
13613,35.0,2020,COUNTRIES,6,
13614,35.0,2020,COUNTRIES,7,
13615,35.0,2020,COUNTRIES,8,0.0
13616,35.0,2020,COUNTRIES,9,16.0
13617,35.0,2020,COUNTRIES,10,
13618,35.0,2020,COUNTRIES,11,11.0
13619,35.0,2020,COUNTRIES,12,0.0
13620,35.0,2019,COUNTRIES,1,
13621,35.0,2019,COUNTRIES,2,
13622,35.0,2019,COUNTRIES,13,
13623,35.0,2019,COUNTRIES,4,
13624,35.0,2019,COUNTRIES,5,
13625,35.0,2019,COUNTRIES,6,
13626,35.0,2019,COUNTRIES,7,
13627,35.0,2019,COUNTRIES,8,0.0
13628,35.0,2019,COUNTRIES,9,
13629,35.0,2019,COUNTRIES,10,
13630,35.0,2019,COUNTRIES,11,
13631,35.0,2019,COUNTRIES,12,
13632,35.0,2018,COUNTRIES,1,0.0
13633,35.0,2018,COUNTRIES,2,5.0
13634,35.0,2018,COUNTRIES,13,
13635,35.0,2018,COUNTRIES,4,50.0
13636,35.0,2018,COUNTRIES,5,
13637,35.0,2018,COUNTRIES,6,0.0
13638,35.0,2018,COUNTRIES,7,3950.0
13639,35.0,2018,COUNTRIES,8,0.0
13640,35.0,2018,COUNTRIES,9,2.0
13641,35.0,2018,COUNTRIES,11,
13642,35.0,2018,COUNTRIES,12,1.0
13643,35.0,2017,COUNTRIES,1,0.0
13644,35.0,2017,COUNTRIES,2,1.0
13645,35.0,2017,COUNTRIES,13,
13646,35.0,2017,COUNTRIES,4,105.0
13647,35.0,2017,COUNTRIES,5,
13648,35.0,2017,COUNTRIES,6,
13649,35.0,2017,COUNTRIES,7,8833.0
13650,35.0,2017,COUNTRIES,8,0.0
13651,35.0,2017,COUNTRIES,9,1.0
13652,35.0,2017,COUNTRIES,10,
13653,35.0,2017,COUNTRIES,12,0.0
13654,35.0,2016,COUNTRIES,1,0.0
13655,35.0,2016,COUNTRIES,2,
13656,35.0,2016,COUNTRIES,13,
13657,35.0,2016,COUNTRIES,4,65.0
13658,35.0,2016,COUNTRIES,5,
13659,35.0,2016,COUNTRIES,6,
13660,35.0,2016,COUNTRIES,7,8276.0
13661,35.0,2016,COUNTRIES,8,0.0
13662,35.0,2016,COUNTRIES,9,0.0
13663,35.0,2016,COUNTRIES,10,
13664,35.0,2016,COUNTRIES,12,0.0
13665,35.0,2015,COUNTRIES,1,0.0
13666,35.0,2015,COUNTRIES,2,0.0
13667,35.0,2015,COUNTRIES,13,
13668,35.0,2015,COUNTRIES,4,35.0
13669,35.0,2015,COUNTRIES,5,
13670,35.0,2015,COUNTRIES,6,
13671,35.0,2015,COUNTRIES,7,6970.0
13672,35.0,2015,COUNTRIES,8,0.0
13673,35.0,2015,COUNTRIES,9,3.0
13674,35.0,2015,COUNTRIES,10,
13675,35.0,2015,COUNTRIES,12,
13676,35.0,2014,COUNTRIES,1,0.0
13677,35.0,2014,COUNTRIES,2,0.0
13678,35.0,2014,COUNTRIES,13,
13679,35.0,2014,COUNTRIES,4,23.0
13680,35.0,2014,COUNTRIES,5,
13681,35.0,2014,COUNTRIES,6,
13682,35.0,2014,COUNTRIES,7,9349.0
13683,35.0,2014,COUNTRIES,8,0.0
13684,35.0,2014,COUNTRIES,9,4.0
13685,35.0,2014,COUNTRIES,10,
13686,35.0,2014,COUNTRIES,12,
13687,35.0,2013,COUNTRIES,1,0.0
13688,35.0,2013,COUNTRIES,2,
13689,35.0,2013,COUNTRIES,13,
13690,35.0,2013,COUNTRIES,4,175.0
13691,35.0,2013,COUNTRIES,5,
13692,35.0,2013,COUNTRIES,6,
13693,35.0,2013,COUNTRIES,7,10094.0
13694,35.0,2013,COUNTRIES,8,0.0
13695,35.0,2013,COUNTRIES,9,6.0
13696,35.0,2013,COUNTRIES,10,
13697,35.0,2013,COUNTRIES,12,
13698,35.0,2012,COUNTRIES,1,0.0
13699,35.0,2012,COUNTRIES,2,
13700,35.0,2012,COUNTRIES,13,
13701,35.0,2012,COUNTRIES,4,61.0
13702,35.0,2012,COUNTRIES,5,
13703,35.0,2012,COUNTRIES,6,
13704,35.0,2012,COUNTRIES,7,
13705,35.0,2012,COUNTRIES,8,0.0
13706,35.0,2012,COUNTRIES,9,10.0
13707,35.0,2012,COUNTRIES,10,
13708,35.0,2012,COUNTRIES,12,
13709,35.0,2011,COUNTRIES,1,0.0
13710,35.0,2011,COUNTRIES,2,
13711,35.0,2011,COUNTRIES,13,
13712,35.0,2011,COUNTRIES,4,621.0
13713,35.0,2011,COUNTRIES,5,140.0
13714,35.0,2011,COUNTRIES,6,
13715,35.0,2011,COUNTRIES,7,4700.0
13716,35.0,2011,COUNTRIES,8,0.0
13717,35.0,2011,COUNTRIES,9,9.0
13718,35.0,2011,COUNTRIES,10,
13719,35.0,2011,COUNTRIES,12,
13720,35.0,2010,COUNTRIES,1,0.0
13721,35.0,2010,COUNTRIES,2,0.0
13722,35.0,2010,COUNTRIES,13,
13723,35.0,2010,COUNTRIES,4,77.0
13724,35.0,2010,COUNTRIES,5,600.0
13725,35.0,2010,COUNTRIES,6,
13726,35.0,2010,COUNTRIES,7,5900.0
13727,35.0,2010,COUNTRIES,8,0.0
13728,35.0,2010,COUNTRIES,9,12.0
13729,35.0,2010,COUNTRIES,10,1.0
13730,35.0,2010,COUNTRIES,12,
13731,35.0,2009,COUNTRIES,1,0.0
13732,35.0,2009,COUNTRIES,2,0.0
13733,35.0,2009,COUNTRIES,13,0.0
13734,35.0,2009,COUNTRIES,4,958.0
13735,35.0,2009,COUNTRIES,5,900.0
13736,35.0,2009,COUNTRIES,6,0.0
13737,35.0,2009,COUNTRIES,7,3700.0
13738,35.0,2009,COUNTRIES,8,0.0
13739,35.0,2009,COUNTRIES,9,35.0
13740,35.0,2009,COUNTRIES,10,4.0
13741,35.0,2009,COUNTRIES,12,0.0
13742,35.0,2008,COUNTRIES,1,0.0
13743,35.0,2008,COUNTRIES,2,0.0
13744,35.0,2008,COUNTRIES,13,0.0
13745,35.0,2008,COUNTRIES,4,2022.0
13746,35.0,2008,COUNTRIES,5,
13747,35.0,2008,COUNTRIES,6,0.0
13748,35.0,2008,COUNTRIES,7,
13749,35.0,2008,COUNTRIES,8,0.0
13750,35.0,2008,COUNTRIES,9,12.0
13751,35.0,2008,COUNTRIES,10,1.0
13752,35.0,2008,COUNTRIES,12,0.0
13753,35.0,2007,COUNTRIES,1,0.0
13754,35.0,2007,COUNTRIES,2,0.0
13755,35.0,2007,COUNTRIES,13,0.0
13756,35.0,2007,COUNTRIES,4,1015.0
13757,35.0,2007,COUNTRIES,5,
13758,35.0,2007,COUNTRIES,6,0.0
13759,35.0,2007,COUNTRIES,7,
13760,35.0,2007,COUNTRIES,8,0.0
13761,35.0,2007,COUNTRIES,9,
13762,35.0,2007,COUNTRIES,10,1.0
13763,35.0,2007,COUNTRIES,12,0.0
13764,35.0,2006,COUNTRIES,1,0.0
13765,35.0,2006,COUNTRIES,2,0.0
13766,35.0,2006,COUNTRIES,13,0.0
13767,35.0,2006,COUNTRIES,4,
13768,35.0,2006,COUNTRIES,5,
13769,35.0,2006,COUNTRIES,6,0.0
13770,35.0,2006,COUNTRIES,7,
13771,35.0,2006,COUNTRIES,8,0.0
13772,35.0,2006,COUNTRIES,9,
13773,35.0,2006,COUNTRIES,10,2.0
13774,35.0,2006,COUNTRIES,12,0.0
13775,35.0,2005,COUNTRIES,1,0.0
13776,35.0,2005,COUNTRIES,2,0.0
13777,35.0,2005,COUNTRIES,4,60.0
13778,35.0,2005,COUNTRIES,5,
13779,35.0,2005,COUNTRIES,6,0.0
13780,35.0,2005,COUNTRIES,7,
13781,35.0,2005,COUNTRIES,8,0.0
13782,35.0,2005,COUNTRIES,9,
13783,35.0,2005,COUNTRIES,10,0.0
13784,35.0,2005,COUNTRIES,12,0.0
13785,35.0,2004,COUNTRIES,1,0.0
13786,35.0,2004,COUNTRIES,2,0.0
13787,35.0,2004,COUNTRIES,4,39.0
13788,35.0,2004,COUNTRIES,5,
13789,35.0,2004,COUNTRIES,6,0.0
13790,35.0,2004,COUNTRIES,7,
13791,35.0,2004,COUNTRIES,8,0.0
13792,35.0,2004,COUNTRIES,9,
13793,35.0,2004,COUNTRIES,10,0.0
13794,35.0,2004,COUNTRIES,12,0.0
13795,35.0,2003,COUNTRIES,1,0.0
13796,35.0,2003,COUNTRIES,2,0.0
13797,35.0,2003,COUNTRIES,4,574.0
13798,35.0,2003,COUNTRIES,5,
13799,35.0,2003,COUNTRIES,6,0.0
13800,35.0,2003,COUNTRIES,7,
13801,35.0,2003,COUNTRIES,8,0.0
13802,35.0,2003,COUNTRIES,9,
13803,35.0,2003,COUNTRIES,10,3.0
13804,35.0,2003,COUNTRIES,12,0.0
13805,35.0,2002,COUNTRIES,1,0.0
13806,35.0,2002,COUNTRIES,2,0.0
13807,35.0,2002,COUNTRIES,4,
13808,35.0,2002,COUNTRIES,5,
13809,35.0,2002,COUNTRIES,6,0.0
13810,35.0,2002,COUNTRIES,7,
13811,35.0,2002,COUNTRIES,8,0.0
13812,35.0,2002,COUNTRIES,9,
13813,35.0,2002,COUNTRIES,10,0.0
13814,35.0,2002,COUNTRIES,12,0.0
13815,35.0,2001,COUNTRIES,1,0.0
13816,35.0,2001,COUNTRIES,2,0.0
13817,35.0,2001,COUNTRIES,4,700.0
13818,35.0,2001,COUNTRIES,5,9900.0
13819,35.0,2001,COUNTRIES,6,0.0
13820,35.0,2001,COUNTRIES,7,6000.0
13821,35.0,2001,COUNTRIES,8,0.0
13822,35.0,2001,COUNTRIES,9,1200.0
13823,35.0,2001,COUNTRIES,10,0.0
13824,35.0,2001,COUNTRIES,12,0.0
13825,35.0,2000,COUNTRIES,2,0.0
13826,35.0,2000,COUNTRIES,8,0.0
13827,35.0,1999,COUNTRIES,1,1.0
13828,35.0,1999,COUNTRIES,2,0.0
13829,35.0,1999,COUNTRIES,4,800.0
13830,35.0,1999,COUNTRIES,5,16400.0
13831,35.0,1999,COUNTRIES,6,
13832,35.0,1999,COUNTRIES,7,11000.0
13833,35.0,1999,COUNTRIES,8,0.0
13834,35.0,1999,COUNTRIES,9,1400.0
13835,35.0,1999,COUNTRIES,10,
13836,35.0,1999,COUNTRIES,12,
13837,35.0,1998,COUNTRIES,2,0.0
13838,35.0,1998,COUNTRIES,4,2000.0
13839,35.0,1998,COUNTRIES,6,0.0
13840,35.0,1998,COUNTRIES,7,13000.0
13841,35.0,1998,COUNTRIES,8,0.0
13842,35.0,1998,COUNTRIES,10,1.0
13843,35.0,1998,COUNTRIES,12,
13844,35.0,1997,COUNTRIES,2,0.0
13845,35.0,1997,COUNTRIES,4,6400.0
13846,35.0,1997,COUNTRIES,6,0.0
